POPULATION,AREA,CAPACITY,Min_Temp_C,Max_Temp_C,Unemployment_Rate,OCCUPANCY_Rate
17050,3.6,377,1.6,12.8,13.4,0.8461538461538461
21000,3.1,88,1.6,12.8,13.4,0.9659090909090909
9855,1.5,45,1.6,12.8,13.4,0.7555555555555555
11565,1.7,40,1.6,12.8,13.4,0.975
13985,1.7,86,1.6,12.8,13.4,0.9186046511627907
13735,1.4,14,1.6,12.8,13.4,0.9285714285714286
25640,9.6,22,1.6,12.8,13.4,0.9090909090909091
26550,6.9,40,1.6,12.8,13.4,0.9
28345,1.4,44,1.6,12.8,13.4,0.7954545454545454
16425,4.1,30,1.6,12.8,13.4,1.0
17825,0.4,66,1.6,12.8,13.4,1.0
16310,1.4,50,1.6,12.8,13.4,0.98
16310,1.4,440,1.6,12.8,13.4,0.8681818181818182
14015,2.6,103,1.6,12.8,13.4,1.0
21000,3.1,64,1.6,12.8,13.4,1.0
16310,1.4,120,1.6,12.8,13.4,1.0
16310,1.4,363,1.6,12.8,13.4,0.9807162534435262
14075,1.7,60,1.6,12.8,13.4,0.9833333333333333
10140,3.4,45,1.6,12.8,13.4,1.0
7790,1.4,72,1.6,12.8,13.4,0.9861111111111112
29180,2.8,27,1.6,12.8,13.4,0.8518518518518519
28345,1.4,25,1.6,12.8,13.4,0.8
25640,9.6,92,1.6,12.8,13.4,0.7934782608695652
18500,1.5,40,1.6,12.8,13.4,1.0
29180,2.8,25,1.6,12.8,13.4,0.88
20635,4.6,62,1.6,12.8,13.4,0.7903225806451613
29180,2.8,48,1.6,12.8,13.4,0.7083333333333334
32790,4.6,53,1.6,12.8,13.4,0.9811320754716981
24775,7.4,51,1.6,12.8,13.4,0.9019607843137255
7790,1.4,1360,5.4,13.6,13.4,0.8610294117647059
34635,3.7,124,5.4,13.6,13.4,0.8951612903225806
29180,2.8,76,5.4,13.6,13.4,0.5789473684210527
27870,7.4,351,5.4,13.6,13.4,0.8717948717948718
34650,14.9,12,5.4,13.6,13.4,1.0
26550,9.6,578,5.4,13.6,13.4,0.7560553633217993
21000,3.1,210,5.4,13.6,13.4,0.7285714285714285
16310,1.4,110,5.4,13.6,13.4,0.9545454545454546
16615,3.1,88,5.4,13.6,13.4,0.9886363636363636
16310,1.4,540,5.4,13.6,13.4,0.7907407407407407
43365,7.6,42,5.4,13.6,13.4,0.8571428571428571
18500,1.5,178,5.4,13.6,13.4,0.797752808988764
21075,2.2,56,5.4,13.6,13.4,1.0
28345,1.4,126,5.4,13.6,13.4,0.9682539682539683
20840,2.6,95,5.4,13.6,13.4,0.9368421052631579
16310,1.4,51,5.4,13.6,13.4,0.9215686274509803
43365,7.6,50,5.4,13.6,13.4,0.98
17955,7.3,40,5.4,13.6,13.4,1.0
15005,2.9,33,5.4,13.6,13.4,1.0
17825,0.4,16,5.4,13.6,13.4,0.875
28345,1.4,63,5.4,13.6,13.4,0.9365079365079365
28345,1.4,45,5.4,13.6,13.4,1.0
14685,5.9,70,5.4,13.6,13.4,0.9714285714285714
10010,0.6,100,5.4,13.6,13.4,0.99
17050,3.6,90,5.4,13.6,13.4,0.9777777777777777
34365,3.7,30,5.4,13.6,13.4,1.0
17050,3.6,332,5.4,13.6,13.4,0.9186746987951807
21000,3.1,88,5.4,13.6,13.4,0.9659090909090909
9855,1.5,45,5.4,13.6,13.4,0.7555555555555555
11565,1.7,40,5.4,13.6,13.4,0.975
13985,1.7,86,5.4,13.6,13.4,0.8953488372093024
13735,1.4,14,5.4,13.6,13.4,0.9285714285714286
25640,9.6,22,5.4,13.6,13.4,0.9090909090909091
26550,6.9,40,5.4,13.6,13.4,0.875
28345,1.4,44,5.4,13.6,13.4,0.7272727272727273
16425,4.1,30,5.4,13.6,13.4,1.0
17825,0.4,66,5.4,13.6,13.4,0.9848484848484849
16310,1.4,50,5.4,13.6,13.4,0.92
16310,1.4,440,5.4,13.6,13.4,0.8727272727272727
14015,2.6,103,5.4,13.6,13.4,1.0
21000,3.1,64,5.4,13.6,13.4,0.984375
16310,1.4,120,5.4,13.6,13.4,1.0
16310,1.4,363,5.4,13.6,13.4,0.9752066115702479
14075,1.7,60,5.4,13.6,13.4,0.9833333333333333
10140,3.4,45,5.4,13.6,13.4,1.0
7790,1.4,72,5.4,13.6,13.4,0.9861111111111112
29180,2.8,27,5.4,13.6,13.4,0.8518518518518519
28345,1.4,25,5.4,13.6,13.4,0.8
25640,9.6,92,5.4,13.6,13.4,0.7934782608695652
18500,1.5,40,5.4,13.6,13.4,1.0
29180,2.8,25,5.4,13.6,13.4,0.88
20635,4.6,62,5.4,13.6,13.4,0.7903225806451613
29180,2.8,48,5.4,13.6,13.4,0.7083333333333334
32790,4.6,53,5.4,13.6,13.4,0.9811320754716981
24775,7.4,51,5.4,13.6,13.4,0.9215686274509803
7790,1.4,1360,6.2,14.7,13.4,0.8602941176470589
34635,3.7,124,6.2,14.7,13.4,0.8951612903225806
29180,2.8,76,6.2,14.7,13.4,0.5789473684210527
27870,7.4,351,6.2,14.7,13.4,0.8632478632478633
34650,14.9,12,6.2,14.7,13.4,1.0
26550,9.6,578,6.2,14.7,13.4,0.8027681660899654
21000,3.1,210,6.2,14.7,13.4,0.7285714285714285
16310,1.4,110,6.2,14.7,13.4,0.9636363636363636
16615,3.1,88,6.2,14.7,13.4,1.0
16310,1.4,540,6.2,14.7,13.4,0.7166666666666667
43365,7.6,42,6.2,14.7,13.4,0.7857142857142857
18500,1.5,178,6.2,14.7,13.4,0.797752808988764
21075,2.2,56,6.2,14.7,13.4,1.0
28345,1.4,126,6.2,14.7,13.4,0.9444444444444444
20840,2.6,95,6.2,14.7,13.4,0.9368421052631579
16310,1.4,51,6.2,14.7,13.4,0.9215686274509803
43365,7.6,50,6.2,14.7,13.4,0.98
17955,7.3,40,6.2,14.7,13.4,1.0
15005,2.9,33,6.2,14.7,13.4,0.9696969696969697
17825,0.4,16,6.2,14.7,13.4,0.875
28345,1.4,63,6.2,14.7,13.4,0.9365079365079365
28345,1.4,45,6.2,14.7,13.4,1.0
14685,5.9,70,6.2,14.7,13.4,0.9857142857142858
10010,0.6,100,6.2,14.7,13.4,0.97
17050,3.6,90,6.2,14.7,13.4,0.9888888888888889
34365,3.7,30,6.2,14.7,13.4,0.9666666666666667
17050,3.6,332,6.2,14.7,13.4,0.9186746987951807
21000,3.1,88,6.2,14.7,13.4,0.9659090909090909
9855,1.5,45,6.2,14.7,13.4,0.7555555555555555
11565,1.7,40,6.2,14.7,13.4,0.975
13985,1.7,86,6.2,14.7,13.4,0.8953488372093024
13735,1.4,14,6.2,14.7,13.4,0.9285714285714286
25640,9.6,22,6.2,14.7,13.4,0.9090909090909091
26550,6.9,40,6.2,14.7,13.4,0.825
28345,1.4,44,6.2,14.7,13.4,0.6818181818181818
16425,4.1,30,6.2,14.7,13.4,1.0
17825,0.4,66,6.2,14.7,13.4,0.9848484848484849
16310,1.4,47,6.2,14.7,13.4,1.0
16310,1.4,440,6.2,14.7,13.4,0.8636363636363636
14015,2.6,103,6.2,14.7,13.4,1.0
21000,3.1,64,6.2,14.7,13.4,0.96875
16310,1.4,120,6.2,14.7,13.4,0.9916666666666667
16310,1.4,363,6.2,14.7,13.4,0.977961432506887
14075,1.7,60,6.2,14.7,13.4,1.0
10140,3.4,45,6.2,14.7,13.4,1.0
7790,1.4,72,6.2,14.7,13.4,0.9722222222222222
29180,2.8,27,6.2,14.7,13.4,0.8518518518518519
28345,1.4,25,6.2,14.7,13.4,0.8
25640,9.6,92,6.2,14.7,13.4,0.7934782608695652
18500,1.5,40,6.2,14.7,13.4,0.975
29180,2.8,25,6.2,14.7,13.4,0.88
20635,4.6,62,6.2,14.7,13.4,0.7903225806451613
29180,2.8,48,6.2,14.7,13.4,0.7083333333333334
32790,4.6,53,6.2,14.7,13.4,0.9433962264150944
24775,7.4,51,6.2,14.7,13.4,0.9215686274509803
7790,1.4,1368,2.1,10.1,13.4,0.8523391812865497
34635,3.7,124,2.1,10.1,13.4,0.8951612903225806
29180,2.8,76,2.1,10.1,13.4,0.5789473684210527
27870,7.4,351,2.1,10.1,13.4,0.8774928774928775
34650,14.9,12,2.1,10.1,13.4,1.0
26550,9.6,578,2.1,10.1,13.4,0.7958477508650519
21000,3.1,210,2.1,10.1,13.4,0.7238095238095238
16310,1.4,110,2.1,10.1,13.4,0.9636363636363636
16615,3.1,88,2.1,10.1,13.4,1.0
16310,1.4,540,2.1,10.1,13.4,0.6981481481481482
43365,7.6,42,2.1,10.1,13.4,0.7857142857142857
18500,1.5,178,2.1,10.1,13.4,0.7808988764044944
21075,2.2,56,2.1,10.1,13.4,1.0
28345,1.4,126,2.1,10.1,13.4,0.9444444444444444
20840,2.6,95,2.1,10.1,13.4,0.9368421052631579
16310,1.4,51,2.1,10.1,13.4,0.9215686274509803
43365,7.6,50,2.1,10.1,13.4,0.98
17955,7.3,40,2.1,10.1,13.4,1.0
15005,2.9,33,2.1,10.1,13.4,0.9696969696969697
17825,0.4,16,2.1,10.1,13.4,0.875
28345,1.4,63,2.1,10.1,13.4,0.9365079365079365
28345,1.4,45,2.1,10.1,13.4,1.0
14685,5.9,70,2.1,10.1,13.4,0.9714285714285714
10010,0.6,100,2.1,10.1,13.4,0.98
17050,3.6,90,2.1,10.1,13.4,0.9777777777777777
34365,3.7,30,2.1,10.1,13.4,1.0
17050,3.6,332,2.1,10.1,13.4,0.9246987951807228
21000,3.1,88,2.1,10.1,13.4,0.9659090909090909
9855,1.5,45,2.1,10.1,13.4,0.7333333333333333
11565,1.7,40,2.1,10.1,13.4,0.975
13985,1.7,86,2.1,10.1,13.4,0.8953488372093024
13735,1.4,14,2.1,10.1,13.4,0.9285714285714286
25640,9.6,22,2.1,10.1,13.4,0.9090909090909091
26550,6.9,40,2.1,10.1,13.4,0.825
28345,1.4,44,2.1,10.1,13.4,0.6590909090909091
16425,4.1,30,2.1,10.1,13.4,1.0
17825,0.4,66,2.1,10.1,13.4,1.0
16310,1.4,47,2.1,10.1,13.4,1.0
16310,1.4,440,2.1,10.1,13.4,0.8590909090909091
14015,2.6,103,2.1,10.1,13.4,1.0
21000,3.1,64,2.1,10.1,13.4,0.96875
16310,1.4,120,2.1,10.1,13.4,1.0
16310,1.4,363,2.1,10.1,13.4,0.977961432506887
14075,1.7,60,2.1,10.1,13.4,0.9666666666666667
10140,3.4,45,2.1,10.1,13.4,1.0
7790,1.4,72,2.1,10.1,13.4,0.9583333333333334
29180,2.8,27,2.1,10.1,13.4,0.8148148148148148
28345,1.4,25,2.1,10.1,13.4,0.76
25640,9.6,92,2.1,10.1,13.4,0.7934782608695652
18500,1.5,40,2.1,10.1,13.4,1.0
29180,2.8,25,2.1,10.1,13.4,0.88
20635,4.6,62,2.1,10.1,13.4,0.7903225806451613
29180,2.8,48,2.1,10.1,13.4,0.6875
32790,4.6,53,2.1,10.1,13.4,0.9245283018867925
24775,7.4,51,2.1,10.1,13.4,0.9215686274509803
7790,1.4,1368,1.0,8.1,13.4,0.8486842105263158
34635,3.7,124,1.0,8.1,13.4,0.8951612903225806
29180,2.8,76,1.0,8.1,13.4,0.5789473684210527
27870,7.4,351,1.0,8.1,13.4,0.8831908831908832
34650,14.9,12,1.0,8.1,13.4,1.0
26550,9.6,578,1.0,8.1,13.4,0.7768166089965398
21000,3.1,210,1.0,8.1,13.4,0.7238095238095238
16310,1.4,110,1.0,8.1,13.4,0.9636363636363636
16615,3.1,88,1.0,8.1,13.4,1.0
16310,1.4,540,1.0,8.1,13.4,0.6592592592592592
43365,7.6,42,1.0,8.1,13.4,0.7857142857142857
18500,1.5,178,1.0,8.1,13.4,0.7921348314606742
21075,2.2,56,1.0,8.1,13.4,1.0
28345,1.4,126,1.0,8.1,13.4,0.9365079365079365
20840,2.6,95,1.0,8.1,13.4,0.9052631578947369
16310,1.4,51,1.0,8.1,13.4,0.9215686274509803
43365,7.6,50,1.0,8.1,13.4,0.96
17955,7.3,40,1.0,8.1,13.4,1.0
15005,2.9,33,1.0,8.1,13.4,1.0
17825,0.4,16,1.0,8.1,13.4,0.875
28345,1.4,63,1.0,8.1,13.4,0.9365079365079365
28345,1.4,45,1.0,8.1,13.4,0.9777777777777777
14685,5.9,70,1.0,8.1,13.4,0.9714285714285714
10010,0.6,100,1.0,8.1,13.4,0.96
17050,3.6,90,1.0,8.1,13.4,1.0
34365,3.7,30,1.0,8.1,13.4,1.0
17050,3.6,332,1.0,8.1,13.4,0.9216867469879518
21000,3.1,88,1.0,8.1,13.4,0.9659090909090909
9855,1.5,45,1.0,8.1,13.4,0.7333333333333333
11565,1.7,40,1.0,8.1,13.4,0.95
13985,1.7,86,1.0,8.1,13.4,0.8953488372093024
13735,1.4,14,1.0,8.1,13.4,0.9285714285714286
25640,9.6,22,1.0,8.1,13.4,0.9090909090909091
26550,6.9,40,1.0,8.1,13.4,0.825
28345,1.4,44,1.0,8.1,13.4,0.6590909090909091
16425,4.1,30,1.0,8.1,13.4,1.0
17825,0.4,66,1.0,8.1,13.4,1.0
16310,1.4,47,1.0,8.1,13.4,1.0
16310,1.4,440,1.0,8.1,13.4,0.8613636363636363
14015,2.6,103,1.0,8.1,13.4,1.0
21000,3.1,64,1.0,8.1,13.4,1.0
16310,1.4,120,1.0,8.1,13.4,1.0
16310,1.4,363,1.0,8.1,13.4,0.9807162534435262
14075,1.7,60,1.0,8.1,13.4,1.0
10140,3.4,45,1.0,8.1,13.4,1.0
7790,1.4,72,1.0,8.1,13.4,0.9305555555555556
29180,2.8,27,1.0,8.1,13.4,0.8148148148148148
28345,1.4,25,1.0,8.1,13.4,0.72
25640,9.6,92,1.0,8.1,13.4,0.7934782608695652
18500,1.5,40,1.0,8.1,13.4,0.975
29180,2.8,25,1.0,8.1,13.4,0.88
20635,4.6,62,1.0,8.1,13.4,0.7903225806451613
29180,2.8,48,1.0,8.1,13.4,0.6875
32790,4.6,53,1.0,8.1,13.4,0.9245283018867925
24775,7.4,51,1.0,8.1,13.4,0.9215686274509803
7790,1.4,1368,0.0,9.7,13.4,0.85453216374269
34635,3.7,124,0.0,9.7,13.4,0.8870967741935484
29180,2.8,76,0.0,9.7,13.4,0.5789473684210527
27870,7.4,351,0.0,9.7,13.4,0.8831908831908832
34650,14.9,12,0.0,9.7,13.4,1.0
26550,9.6,578,0.0,9.7,13.4,0.7768166089965398
21000,3.1,210,0.0,9.7,13.4,0.719047619047619
16310,1.4,110,0.0,9.7,13.4,0.9636363636363636
16615,3.1,88,0.0,9.7,13.4,1.0
16310,1.4,540,0.0,9.7,13.4,0.6370370370370371
43365,7.6,42,0.0,9.7,13.4,0.7857142857142857
18500,1.5,178,0.0,9.7,13.4,0.7752808988764045
21075,2.2,56,0.0,9.7,13.4,1.0
28345,1.4,126,0.0,9.7,13.4,0.9603174603174603
20840,2.6,95,0.0,9.7,13.4,0.9368421052631579
16310,1.4,51,0.0,9.7,13.4,0.9215686274509803
43365,7.6,50,0.0,9.7,13.4,0.96
17955,7.3,40,0.0,9.7,13.4,0.975
15005,2.9,33,0.0,9.7,13.4,1.0
17825,0.4,16,0.0,9.7,13.4,0.875
28345,1.4,63,0.0,9.7,13.4,0.9365079365079365
28345,1.4,45,0.0,9.7,13.4,1.0
14685,5.9,70,0.0,9.7,13.4,0.9857142857142858
10010,0.6,100,0.0,9.7,13.4,0.94
17050,3.6,90,0.0,9.7,13.4,1.0
34365,3.7,30,0.0,9.7,13.4,1.0
17050,3.6,332,0.0,9.7,13.4,0.9216867469879518
21000,3.1,88,0.0,9.7,13.4,0.9659090909090909
9855,1.5,45,0.0,9.7,13.4,0.7333333333333333
11565,1.7,40,0.0,9.7,13.4,0.975
13985,1.7,86,0.0,9.7,13.4,0.8953488372093024
13735,1.4,14,0.0,9.7,13.4,0.9285714285714286
25640,9.6,22,0.0,9.7,13.4,0.9090909090909091
26550,6.9,40,0.0,9.7,13.4,0.825
28345,1.4,44,0.0,9.7,13.4,0.6590909090909091
16425,4.1,30,0.0,9.7,13.4,1.0
17825,0.4,66,0.0,9.7,13.4,1.0
16310,1.4,47,0.0,9.7,13.4,1.0
16310,1.4,440,0.0,9.7,13.4,0.8613636363636363
14015,2.6,103,0.0,9.7,13.4,0.9902912621359223
21000,3.1,64,0.0,9.7,13.4,0.96875
16310,1.4,120,0.0,9.7,13.4,1.0
16310,1.4,363,0.0,9.7,13.4,0.977961432506887
14075,1.7,60,0.0,9.7,13.4,0.9833333333333333
10140,3.4,45,0.0,9.7,13.4,1.0
7790,1.4,67,0.0,9.7,13.4,1.0
29180,2.8,27,0.0,9.7,13.4,0.8148148148148148
28345,1.4,25,0.0,9.7,13.4,0.72
25640,9.6,92,0.0,9.7,13.4,0.7934782608695652
18500,1.5,40,0.0,9.7,13.4,1.0
29180,2.8,25,0.0,9.7,13.4,0.88
20635,4.6,62,0.0,9.7,13.4,0.7903225806451613
29180,2.8,48,0.0,9.7,13.4,0.6875
32790,4.6,53,0.0,9.7,13.4,0.9245283018867925
24775,7.4,51,0.0,9.7,13.4,0.9215686274509803
7790,1.4,1368,5.0,13.0,13.4,0.8581871345029239
34635,3.7,124,5.0,13.0,13.4,0.8870967741935484
29180,2.8,76,5.0,13.0,13.4,0.5789473684210527
27870,7.4,351,5.0,13.0,13.4,0.886039886039886
34650,14.9,12,5.0,13.0,13.4,1.0
26550,9.6,578,5.0,13.0,13.4,0.7785467128027682
21000,3.1,210,5.0,13.0,13.4,0.7142857142857143
16310,1.4,110,5.0,13.0,13.4,0.9363636363636364
16615,3.1,88,5.0,13.0,13.4,1.0
16310,1.4,540,5.0,13.0,13.4,0.6055555555555555
43365,7.6,42,5.0,13.0,13.4,0.7857142857142857
18500,1.5,178,5.0,13.0,13.4,0.7808988764044944
21075,2.2,56,5.0,13.0,13.4,1.0
28345,1.4,126,5.0,13.0,13.4,0.9444444444444444
20840,2.6,95,5.0,13.0,13.4,0.9368421052631579
16310,1.4,51,5.0,13.0,13.4,0.9215686274509803
43365,7.6,50,5.0,13.0,13.4,0.96
17955,7.3,40,5.0,13.0,13.4,0.975
15005,2.9,33,5.0,13.0,13.4,1.0
17825,0.4,16,5.0,13.0,13.4,0.875
28345,1.4,63,5.0,13.0,13.4,0.9365079365079365
28345,1.4,45,5.0,13.0,13.4,0.9777777777777777
14685,5.9,70,5.0,13.0,13.4,1.0
10010,0.6,100,5.0,13.0,13.4,0.96
17050,3.6,90,5.0,13.0,13.4,1.0
34365,3.7,30,5.0,13.0,13.4,1.0
17050,3.6,332,5.0,13.0,13.4,0.9186746987951807
21000,3.1,88,5.0,13.0,13.4,0.9659090909090909
9855,1.5,45,5.0,13.0,13.4,0.7111111111111111
11565,1.7,40,5.0,13.0,13.4,0.975
13985,1.7,86,5.0,13.0,13.4,0.8953488372093024
13735,1.4,14,5.0,13.0,13.4,0.9285714285714286
25640,9.6,22,5.0,13.0,13.4,0.9090909090909091
26550,6.9,40,5.0,13.0,13.4,0.825
28345,1.4,44,5.0,13.0,13.4,0.6363636363636364
16425,4.1,30,5.0,13.0,13.4,1.0
17825,0.4,66,5.0,13.0,13.4,1.0
16310,1.4,47,5.0,13.0,13.4,1.0
16310,1.4,440,5.0,13.0,13.4,0.8522727272727273
14015,2.6,103,5.0,13.0,13.4,0.9902912621359223
21000,3.1,64,5.0,13.0,13.4,0.984375
16310,1.4,120,5.0,13.0,13.4,1.0
16310,1.4,363,5.0,13.0,13.4,0.977961432506887
14075,1.7,60,5.0,13.0,13.4,1.0
10140,3.4,45,5.0,13.0,13.4,1.0
7790,1.4,67,5.0,13.0,13.4,1.0
29180,2.8,27,5.0,13.0,13.4,0.8148148148148148
28345,1.4,25,5.0,13.0,13.4,0.72
25640,9.6,92,5.0,13.0,13.4,0.7934782608695652
18500,1.5,40,5.0,13.0,13.4,1.0
29180,2.8,25,5.0,13.0,13.4,0.88
20635,4.6,62,5.0,13.0,13.4,0.7903225806451613
29180,2.8,48,5.0,13.0,13.4,0.6875
32790,4.6,53,5.0,13.0,13.4,0.8867924528301887
24775,7.4,51,5.0,13.0,13.4,0.9215686274509803
7790,1.4,1368,3.5,14.6,13.4,0.8508771929824561
34635,3.7,124,3.5,14.6,13.4,0.8870967741935484
29180,2.8,76,3.5,14.6,13.4,0.5789473684210527
27870,7.4,351,3.5,14.6,13.4,0.886039886039886
34650,14.9,12,3.5,14.6,13.4,1.0
26550,9.6,578,3.5,14.6,13.4,0.7802768166089965
21000,3.1,210,3.5,14.6,13.4,0.7142857142857143
16310,1.4,110,3.5,14.6,13.4,0.9363636363636364
16615,3.1,88,3.5,14.6,13.4,1.0
16310,1.4,540,3.5,14.6,13.4,0.5833333333333334
43365,7.6,42,3.5,14.6,13.4,0.7857142857142857
18500,1.5,178,3.5,14.6,13.4,0.7921348314606742
21075,2.2,56,3.5,14.6,13.4,1.0
28345,1.4,126,3.5,14.6,13.4,0.9682539682539683
20840,2.6,95,3.5,14.6,13.4,0.9368421052631579
16310,1.4,51,3.5,14.6,13.4,0.9215686274509803
43365,7.6,50,3.5,14.6,13.4,0.96
17955,7.3,40,3.5,14.6,13.4,0.975
15005,2.9,33,3.5,14.6,13.4,0.9393939393939394
17825,0.4,16,3.5,14.6,13.4,0.875
28345,1.4,63,3.5,14.6,13.4,0.9365079365079365
28345,1.4,45,3.5,14.6,13.4,1.0
14685,5.9,70,3.5,14.6,13.4,1.0
10010,0.6,100,3.5,14.6,13.4,0.97
17050,3.6,90,3.5,14.6,13.4,1.0
34365,3.7,30,3.5,14.6,13.4,1.0
17050,3.6,332,3.5,14.6,13.4,0.9216867469879518
21000,3.1,88,3.5,14.6,13.4,0.9659090909090909
9855,1.5,45,3.5,14.6,13.4,0.7111111111111111
11565,1.7,40,3.5,14.6,13.4,0.975
13985,1.7,86,3.5,14.6,13.4,0.8953488372093024
13735,1.4,14,3.5,14.6,13.4,0.9285714285714286
25640,9.6,22,3.5,14.6,13.4,0.9090909090909091
26550,6.9,40,3.5,14.6,13.4,0.825
28345,1.4,44,3.5,14.6,13.4,0.5681818181818182
16425,4.1,30,3.5,14.6,13.4,1.0
17825,0.4,66,3.5,14.6,13.4,1.0
16310,1.4,47,3.5,14.6,13.4,1.0
16310,1.4,440,3.5,14.6,13.4,0.8522727272727273
14015,2.6,103,3.5,14.6,13.4,0.970873786407767
21000,3.1,64,3.5,14.6,13.4,1.0
16310,1.4,120,3.5,14.6,13.4,0.9916666666666667
16310,1.4,363,3.5,14.6,13.4,0.9807162534435262
14075,1.7,60,3.5,14.6,13.4,1.0
10140,3.4,45,3.5,14.6,13.4,1.0
7790,1.4,67,3.5,14.6,13.4,0.9850746268656716
29180,2.8,27,3.5,14.6,13.4,0.8148148148148148
28345,1.4,25,3.5,14.6,13.4,0.72
25640,9.6,92,3.5,14.6,13.4,0.7934782608695652
18500,1.5,40,3.5,14.6,13.4,1.0
29180,2.8,25,3.5,14.6,13.4,0.88
20635,4.6,62,3.5,14.6,13.4,0.7903225806451613
29180,2.8,48,3.5,14.6,13.4,0.6875
32790,4.6,53,3.5,14.6,13.4,0.8867924528301887
24775,7.4,51,3.5,14.6,13.4,0.9019607843137255
7790,1.4,1368,0.2,7.8,13.4,0.8559941520467836
34635,3.7,124,0.2,7.8,13.4,0.8951612903225806
29180,2.8,76,0.2,7.8,13.4,0.5789473684210527
27870,7.4,352,0.2,7.8,13.4,0.8721590909090909
34650,14.9,12,0.2,7.8,13.4,1.0
26550,9.6,578,0.2,7.8,13.4,0.7837370242214533
21000,3.1,210,0.2,7.8,13.4,0.7095238095238096
16310,1.4,110,0.2,7.8,13.4,0.9545454545454546
16615,3.1,88,0.2,7.8,13.4,1.0
16310,1.4,540,0.2,7.8,13.4,0.5833333333333334
43365,7.6,42,0.2,7.8,13.4,0.8095238095238095
18500,1.5,223,0.2,7.8,13.4,0.6502242152466368
21075,2.2,56,0.2,7.8,13.4,1.0
28345,1.4,126,0.2,7.8,13.4,0.9603174603174603
20840,2.6,95,0.2,7.8,13.4,0.9368421052631579
16310,1.4,51,0.2,7.8,13.4,0.9215686274509803
43365,7.6,50,0.2,7.8,13.4,0.96
17955,7.3,40,0.2,7.8,13.4,1.0
15005,2.9,33,0.2,7.8,13.4,0.9393939393939394
17825,0.4,16,0.2,7.8,13.4,0.875
28345,1.4,63,0.2,7.8,13.4,0.9365079365079365
28345,1.4,45,0.2,7.8,13.4,1.0
14685,5.9,70,0.2,7.8,13.4,0.9571428571428572
10010,0.6,100,0.2,7.8,13.4,0.97
17050,3.6,90,0.2,7.8,13.4,1.0
34365,3.7,30,0.2,7.8,13.4,1.0
17050,3.6,332,0.2,7.8,13.4,0.9036144578313253
21000,3.1,88,0.2,7.8,13.4,0.9545454545454546
9855,1.5,45,0.2,7.8,13.4,0.7111111111111111
11565,1.7,40,0.2,7.8,13.4,0.975
13985,1.7,86,0.2,7.8,13.4,0.8953488372093024
13735,1.4,14,0.2,7.8,13.4,0.9285714285714286
25640,9.6,22,0.2,7.8,13.4,0.9090909090909091
26550,6.9,40,0.2,7.8,13.4,0.825
28345,1.4,44,0.2,7.8,13.4,0.5454545454545454
16425,4.1,30,0.2,7.8,13.4,1.0
17825,0.4,66,0.2,7.8,13.4,1.0
16310,1.4,47,0.2,7.8,13.4,1.0
16310,1.4,440,0.2,7.8,13.4,0.8522727272727273
14015,2.6,103,0.2,7.8,13.4,0.970873786407767
21000,3.1,64,0.2,7.8,13.4,0.953125
16310,1.4,120,0.2,7.8,13.4,1.0
16310,1.4,363,0.2,7.8,13.4,0.977961432506887
14075,1.7,60,0.2,7.8,13.4,1.0
10140,3.4,45,0.2,7.8,13.4,1.0
7790,1.4,67,0.2,7.8,13.4,0.9850746268656716
29180,2.8,27,0.2,7.8,13.4,0.8148148148148148
28345,1.4,25,0.2,7.8,13.4,0.72
25640,9.6,92,0.2,7.8,13.4,0.7934782608695652
18500,1.5,40,0.2,7.8,13.4,0.975
29180,2.8,25,0.2,7.8,13.4,0.88
20635,4.6,62,0.2,7.8,13.4,0.7741935483870968
29180,2.8,48,0.2,7.8,13.4,0.6875
32790,4.6,53,0.2,7.8,13.4,0.8867924528301887
24775,7.4,51,0.2,7.8,13.4,0.9019607843137255
7790,1.4,1368,-1.4,5.3,13.4,0.8450292397660819
34635,3.7,124,-1.4,5.3,13.4,0.8951612903225806
29180,2.8,76,-1.4,5.3,13.4,0.5789473684210527
27870,7.4,352,-1.4,5.3,13.4,0.8693181818181818
34650,14.9,12,-1.4,5.3,13.4,1.0
26550,9.6,578,-1.4,5.3,13.4,0.7889273356401384
21000,3.1,210,-1.4,5.3,13.4,0.6619047619047619
16310,1.4,110,-1.4,5.3,13.4,0.9636363636363636
16615,3.1,88,-1.4,5.3,13.4,1.0
16310,1.4,540,-1.4,5.3,13.4,0.5833333333333334
43365,7.6,42,-1.4,5.3,13.4,0.8095238095238095
18500,1.5,223,-1.4,5.3,13.4,0.6591928251121076
21075,2.2,56,-1.4,5.3,13.4,1.0
28345,1.4,126,-1.4,5.3,13.4,0.9603174603174603
20840,2.6,95,-1.4,5.3,13.4,0.9368421052631579
16310,1.4,51,-1.4,5.3,13.4,0.9215686274509803
43365,7.6,50,-1.4,5.3,13.4,0.96
17955,7.3,40,-1.4,5.3,13.4,1.0
15005,2.9,33,-1.4,5.3,13.4,0.9393939393939394
17825,0.4,16,-1.4,5.3,13.4,0.8125
28345,1.4,63,-1.4,5.3,13.4,0.9365079365079365
28345,1.4,45,-1.4,5.3,13.4,1.0
14685,5.9,70,-1.4,5.3,13.4,0.9714285714285714
10010,0.6,100,-1.4,5.3,13.4,0.97
17050,3.6,90,-1.4,5.3,13.4,0.9444444444444444
34365,3.7,30,-1.4,5.3,13.4,0.0
17050,3.6,332,-1.4,5.3,13.4,0.9246987951807228
21000,3.1,88,-1.4,5.3,13.4,0.9545454545454546
